eventType,eventID,parentEventID,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,informationWithheld,dataGeneralizations,samplingProtocol,eventDate,eventRemarks,locationID,continent,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
occurrence,INBO:MEETNET:OCC:0745604,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0745605,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0745606,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0745599,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,9,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0745600,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0745601,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0745602,INBO:MEETNET:EVENT:230082,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647222,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,17,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647223,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,7,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647224,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647225,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647226,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647227,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647228,INBO:MEETNET:EVENT:196377,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0932368,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0932369,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0932363,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0932364,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0932365,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0932366,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0932367,INBO:MEETNET:EVENT:289248,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0700133,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700134,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700135,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700136,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700137,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700138,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0700139,INBO:MEETNET:EVENT:209798,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163382,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163383,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163384,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163385,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163386,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163387,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0163388,INBO:MEETNET:EVENT:013733,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646791,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,36,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646792,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,imago,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646793,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,9,unknown,adult,copula,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646794,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,17,female,adult,egg laying,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646795,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,4,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646796,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646803,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646804,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,copula,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646805,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Libellula fulva,Animalia,Arthropoda,Insecta,Odonata,species,Bruine korenbout,ICZN
occurrence,INBO:MEETNET:OCC:0646806,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646807,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646808,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0646797,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
occurrence,INBO:MEETNET:OCC:0646798,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
occurrence,INBO:MEETNET:OCC:0646799,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
occurrence,INBO:MEETNET:OCC:0646800,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
occurrence,INBO:MEETNET:OCC:0646801,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,9,unknown,adult,present,present,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
occurrence,INBO:MEETNET:OCC:0646802,INBO:MEETNET:EVENT:195955,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Libellula quadrimaculata,Animalia,Arthropoda,Insecta,Odonata,species,Viervlek,ICZN
occurrence,INBO:MEETNET:OCC:0647229,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647230,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647231,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647232,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647233,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647234,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0647235,INBO:MEETNET:EVENT:196378,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0839114,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839115,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839116,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839117,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839118,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839119,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0839120,INBO:MEETNET:EVENT:255443,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0493245,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,25,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493246,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493247,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,8,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493248,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,5,female,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493249,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,female,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0493250,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,9,unknown,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493257,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493258,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493251,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493252,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Libellula quadrimaculata,Animalia,Arthropoda,Insecta,Odonata,species,Viervlek,ICZN
occurrence,INBO:MEETNET:OCC:0493253,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
occurrence,INBO:MEETNET:OCC:0493254,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0493255,INBO:MEETNET:EVENT:054847,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
